kata,label,probabilitas
efektivitas,anger,0.0008149162195751834
efisien,anger,0.0008149162195751834
eh,anger,0.0008149162195751834
ekspektasi,anger,0.0008149162195751834
elemen,anger,0.0008149162195751834
emosi,anger,0.0023594695553984927
endap,anger,0.0008149162195751834
ersangka,anger,0.0011674478047309714
evakuasi,anger,0.0008149162195751834
evaluasi,anger,0.0008149162195751834
fasilitas,anger,0.0008149162195751834
formalitas,anger,0.001193203371699079
frustrasi,anger,0.0014057685424842664
fungsi,anger,0.0008149162195751834
gagal,anger,0.0016661349172704773
gaji,anger,0.0030323112378537707
ganda,anger,0.0012735925040384005
gantung,anger,0.0008149162195751834
garang,anger,0.0013489693787389935
garda,anger,0.0008149162195751834
gaya,anger,0.0014275590006827769
gede,anger,0.0020829238868539605
gelar,anger,0.0008149162195751834
gerak,anger,0.0013434988559239262
geram,anger,0.0029355688337948382
gercep,anger,0.0013634195945255918
gertak,anger,0.0012288129733050857
giat,anger,0.0008149162195751834
gila,anger,0.001718365243134559
gilir,anger,0.0011710833522905065
gimana,anger,0.002877781649992177
goblok,anger,0.001611044393214253
good,anger,0.0008149162195751834
gue,anger,0.0008149162195751834
guna,anger,0.0008149162195751834
habis,anger,0.0008149162195751834
hack,anger,0.0008149162195751834
hadap,anger,0.0008149162195751834
hadir,anger,0.0008149162195751834
hak,anger,0.0008149162195751834
hancur,anger,0.0012195995481345172
hantu,anger,0.0008149162195751834
haram,anger,0.0008149162195751834
harap,anger,0.0029178657319588307
harga,anger,0.0008149162195751834
haru,anger,0.0008149162195751834
hasil,anger,0.0008149162195751834
hati,anger,0.0014875237620011262
hebat,anger,0.0008149162195751834
heboh,anger,0.0008149162195751834
henti,anger,0.0008149162195751834
heran,anger,0.002037141033303874
hibur,anger,0.0008149162195751834
hidup,anger,0.0008149162195751834
hilang,anger,0.0022375648736905965
himbau,anger,0.0008149162195751834
hitung,anger,0.0008149162195751834
hoaks,anger,0.0008149162195751834
hobi,anger,0.0012724153379716217
hormat,anger,0.0025034376994546134
hubung,anger,0.0008149162195751834
hujan,anger,0.0008149162195751834
hukum,anger,0.006535728524701313
humanis,anger,0.0008149162195751834
ikut,anger,0.0008149162195751834
ilang,anger,0.0008149162195751834
ilangnya,anger,0.0011674478047309714
ilmu,anger,0.0008149162195751834
ilusi,anger,0.0013145917092310683
imbang,anger,0.0008149162195751834
imbas,anger,0.0008149162195751834
indikator,anger,0.0008149162195751834
individu,anger,0.0008149162195751834
indonesia,anger,0.0011218471508943131
informasi,anger,0.0008149162195751834
ini,anger,0.0008149162195751834
inovasi,anger,0.0008149162195751834
inovatif,anger,0.0008149162195751834
inspirasi,anger,0.0008149162195751834
instan,anger,0.0008149162195751834
instansi,anger,0.0008149162195751834
institusi,anger,0.001207375872325883
integritas,anger,0.001175740512159042
internal,anger,0.0008149162195751834
intervensi,anger,0.0008149162195751834
intimidasi,anger,0.001247288908310537
investigasi,anger,0.0008149162195751834
ira,anger,0.0008149162195751834
ironis,anger,0.0012139322909515756
isap,anger,0.0008149162195751834
isi,anger,0.0017958908830647427
itu,anger,0.0017178203560241582
iya,anger,0.0011013909720652183
jabat,anger,0.0020744516071924744
jadi,anger,0.0008149162195751834
jaga,anger,0.0010868361887268817
jago,anger,0.0017846011350830335
jahat,anger,0.0018561723616925014
jajar,anger,0.0008149162195751834
jalan,anger,0.001090932942175574
jalin,anger,0.0008149162195751834
jam,anger,0.0008149162195751834
jaman,anger,0.0008149162195751834
jamin,anger,0.0008149162195751834
janji,anger,0.0023687422616157335
jarang,anger,0.0008149162195751834
jasa,anger,0.0008149162195751834
jaya,anger,0.0008149162195751834
jelas,anger,0.0008149162195751834
jempol,anger,0.0008149162195751834
jengkel,anger,0.0032655860200350565
jerit,anger,0.0008149162195751834
jilid,anger,0.0008149162195751834
job,anger,0.0008149162195751834
juang,anger,0.0008149162195751834
judi,anger,0.0008149162195751834
jujur,anger,0.0017937869589343045
junjung,anger,0.0008149162195751834
juta,anger,0.0008149162195751834
kabar,anger,0.0008149162195751834
kabur,anger,0.0011480863246285057
kaca,anger,0.0008149162195751834
kadang,anger,0.0008149162195751834
kaget,anger,0.0008149162195751834
kagum,anger,0.0008149162195751834
kait,anger,0.0008149162195751834
kala,anger,0.0008149162195751834
kalah,anger,0.0008149162195751834
kalau,anger,0.0008149162195751834
kali,anger,0.0019446466550831138
kamera,anger,0.0008149162195751834
kantor,anger,0.0008149162195751834
kapolres,anger,0.0008149162195751834
kapolresta,anger,0.0008149162195751834
kapolri,anger,0.0008149162195751834
karya,anger,0.0008149162195751834
kasih,anger,0.001755096039200274
kasihan,anger,0.0008149162195751834
kasus,anger,0.0008149162195751834
kau,anger,0.001246122469175013
kawal,anger,0.0011515222033223306
kaya,anger,0.001213171749494192
kayak,anger,0.002838662003290535
kece,anger,0.0008149162195751834
kecewa,anger,0.0022098568958325284
kejut,anger,0.0008149162195751834
kelar,anger,0.0017670796218959791
keliar,anger,0.0008149162195751834
keluarga,anger,0.0008149162195751834
keluh,anger,0.0008149162195751834
kemarin,anger,0.0008149162195751834
kembali,anger,0.0008149162195751834
kembang,anger,0.0008149162195751834
