kata,label,probabilitas
matang,marah,0.0009646758788150322
media,marah,0.002326822432916249
mekanisme,marah,0.0009646758788150322
menang,marah,0.0017712282326884092
menarkoba,marah,0.0009646758788150322
mengapa,marah,0.001590889079746337
mentang,marah,0.0015812226822599499
mesti,marah,0.0009646758788150322
milik,marah,0.0009646758788150322
milu,marah,0.0009646758788150322
mimpi,marah,0.0009646758788150322
minim,marah,0.0009646758788150322
miris,marah,0.0009646758788150322
miskin,marah,0.0014712278058646865
mobil,marah,0.0017350604390382524
modal,marah,0.002023145502168198
modernisasi,marah,0.0009646758788150322
moga,marah,0.0014605227249691898
motor,marah,0.0017870965968662233
muak,marah,0.0037181555357197944
mudah,marah,0.0009646758788150322
mudik,marah,0.0009646758788150322
muka,marah,0.0009646758788150322
muncul,marah,0.0009646758788150322
mundur,marah,0.001421748246847545
musuh,marah,0.0016714937099738996
naik,marah,0.0014079946040421627
nama,marah,0.0014975810958652316
nasib,marah,0.0009646758788150322
negara,marah,0.0023056237785834353
negatif,marah,0.0009646758788150322
negeri,marah,0.003089096842840776
netralitas,marah,0.0009646758788150322
ngaku,marah,0.0009646758788150322
ngeri,marah,0.0009646758788150322
ngerti,marah,0.0009646758788150322
niat,marah,0.0009646758788150322
nilai,marah,0.0009646758788150322
nol,marah,0.0013877499190315687
nurani,marah,0.0015452059338285297
nyaman,marah,0.0009646758788150322
nyata,marah,0.0018033355042010829
nyawa,marah,0.0009646758788150322
objektif,marah,0.0009646758788150322
obrol,marah,0.0009646758788150322
oknum,marah,0.0028635586819038463
online,marah,0.0009646758788150322
operasional,marah,0.0009646758788150322
optimal,marah,0.0009646758788150322
orang,marah,0.0020636715977096834
orator,marah,0.0009646758788150322
pahlawan,marah,0.0009646758788150322
pajak,marah,0.0027890683787408963
paksa,marah,0.0009646758788150322
palsu,marah,0.0020822874855525387
pamer,marah,0.0014285565947802176
pamrih,marah,0.0009646758788150322
pandang,marah,0.0009646758788150322
panggung,marah,0.0013310992462319037
panik,marah,0.0009646758788150322
panitia,marah,0.0009646758788150322
pantul,marah,0.0009646758788150322
panutan,marah,0.0009646758788150322
parah,marah,0.001484738841587151
pasang,marah,0.0009646758788150322
pasrah,marah,0.0019858089604082477
pasti,marah,0.0012558180003201327
patroli,marah,0.0009646758788150322
patut,marah,0.0009646758788150322
pecat,marah,0.0015680813670953277
pedih,marah,0.0009646758788150322
peduli,marah,0.0013559707791213338
pegang,marah,0.0009646758788150322
peka,marah,0.0009646758788150322
pelintir,marah,0.0009646758788150322
pena,marah,0.0009646758788150322
penting,marah,0.0020636909815495326
penuh,marah,0.0009646758788150322
peran,marah,0.0009646758788150322
peras,marah,0.0015790478689555161
percaya,marah,0.004635618325681716
periksa,marah,0.0009646758788150322
perintah,marah,0.0009646758788150322
persekusi,marah,0.0009646758788150322
personel,marah,0.0009646758788150322
pihak,marah,0.0009646758788150322
pikir,marah,0.0009646758788150322
pilar,marah,0.0009646758788150322
pilih,marah,0.0014526661569134365
pingpong,marah,0.001590889079746337
pokok,marah,0.0009646758788150322
polisi,marah,0.007866658129440346
polres,marah,0.0009646758788150322
polri,marah,0.0009646758788150322
polw,marah,0.0009646758788150322
polwan,marah,0.0009646758788150322
pos,marah,0.0009646758788150322
positif,marah,0.0009646758788150322
praktek,marah,0.0013877499190315687
praktik,marah,0.0009646758788150322
preman,marah,0.001440945883500139
prestasi,marah,0.0014285565947802176
pribadi,marah,0.0018735871465955284
prihatin,marah,0.0009646758788150322
prinsip,marah,0.0009646758788150322
prioritas,marah,0.0009646758788150322
pro,marah,0.0009646758788150322
profesi,marah,0.0009646758788150322
profesional,marah,0.0009646758788150322
profesionalisme,marah,0.0009646758788150322
profesionalitas,marah,0.0009646758788150322
prosedur,marah,0.0009646758788150322
proses,marah,0.0021058508812973236
protes,marah,0.0009646758788150322
puas,marah,0.0009646758788150322
publik,marah,0.0009646758788150322
pulang,marah,0.0009646758788150322
pungli,marah,0.001411651824132767
pura,marah,0.001683412775930964
raga,marah,0.0009646758788150322
